cycle,ambient_temperature,datetime,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,batteryID,measured_power,load_power,power_difference,average_power,temperature_difference,measured_resistance,load_resistance,voltage_efficiency
566,24,2008-04-03 00:01:00,1.835349194,3.10485505,-2.011692918,37.87559046,-1.9982,2.196,3211.312,1,-6.24601491550,-4.3880472,1.85796771550,-5.317031058,13.87559046,-1.543404076,-1.09898909,70.72793946
568,24,2008-04-03 00:01:00,1.835349194,2.995415777,-2.01130833,38.18417436,-1.9982,2.097,3250.437,1,-6.02470470409,-4.1902254,1.83447930409,-5.107465052,14.18417436,-1.489287213,-1.0494445,70.00697586
573,24,2008-04-03 00:01:00,1.835349194,3.100210544,-0.001706248,38.5916176,-0.0006,0,3349.109,1,-0.00528972804,0,0.00528972804,-0.002644864,14.5916176,-1816.975342,0,0
574,24,2008-04-03 00:01:00,1.835349194,3.149753161,0.000347201,38.28989397,-0.0004,0.001,3368.937,1,0.00109359745,-0.0000004,0.00109399745,0.000546599,14.28989397,9071.843575,-2.5,0.03174852
576,24,2008-04-03 00:01:00,1.835349194,3.209452335,-0.000108819,37.66114102,-0.0006,0,3408.719,1,-0.00034924939,0,0.00034924939,-0.000174625,13.66114102,-29493.49227,0,0
578,24,2008-04-03 00:01:00,1.835349194,3.245859558,0.001344975,37.01937455,-0.0006,0,3448.641,1,0.00436559996,0,0.00436559996,0.0021828,13.01937455,2413.323339,0,0
582,24,2008-04-03 00:01:00,1.835349194,3.291120625,-0.00065677,35.81419478,-0.0004,0,3529.641,1,-0.00216150929,0,0.00216150929,-0.001080755,11.81419478,-5011.070276,0,0
583,24,2008-04-03 00:01:00,1.835349194,3.298818454,-0.003789116,35.53450644,-0.0006,0,3549.906,1,-0.01249960579,0,0.01249960579,-0.006249803,11.53450644,-870.6037118,0,0
584,24,2008-04-03 00:01:00,1.835349194,3.305701994,-0.000695261,35.24804994,-0.0006,0,3570.25,1,-0.00229832567,0,0.00229832567,-0.001149163,11.24804994,-4754.620199,0,0
586,24,2008-04-03 00:01:00,1.835349194,3.317543747,-0.002531545,34.73197924,-0.0006,0,3610.844,1,-0.00839851128,0,0.00839851128,-0.004199256,10.73197924,-1310.481839,0,0
597,24,2008-04-03 04:16:00,1.835262528,3.899138206,-2.01037376,25.76771139,-1.9982,2.952,144.782,1,-7.83872513596,-5.8986864,1.94003873596,-6.868705768,1.76771139,-1.939509102,-1.477329597,75.70903733
598,24,2008-04-03 04:16:00,1.835262528,3.890489723,-2.01397666,25.94180902,-1.9982,2.943,163.016,1,-7.83535549809,-5.8807026,1.95465289809,-6.858029049,1.94180902,-1.931745189,-1.472825543,75.6460037
612,24,2008-04-03 04:16:00,1.835262528,3.806885681,-2.011940002,28.22688989,-1.9982,2.865,417.5,1,-7.65922558464,-5.724843,1.93438258464,-6.692034292,4.22688989,-1.892146723,-1.433790411,75.25836708
617,24,2008-04-03 04:16:00,1.835262528,3.781498273,-2.012391605,28.92703811,-1.9982,2.841,508.485,1,-7.60985537891,-5.6768862,1.93296917891,-6.643370789,4.92703811,-1.879106563,-1.421779602,75.12895141
622,24,2008-04-03 04:16:00,1.835262528,3.757888968,-2.012484274,29.47704899,-1.9982,2.819,599.469,1,-7.56269245154,-5.6329258,1.92976665154,-6.597809126,5.47704899,-1.867288613,-1.410769693,75.01552132
626,24,2008-04-03 04:16:00,1.835262528,3.740801936,-2.011731574,29.80049662,-1.9982,2.801,672.125,1,-7.52548936673,-5.5969582,1.92853116673,-6.561223783,5.80049662,-1.859493575,-1.401761585,74.8769929
630,24,2008-04-03 04:16:00,1.835262528,3.724463788,-2.013259371,30.03615019,-1.9982,2.785,745.094,1,-7.49831162314,-5.564987,1.93332462314,-6.531649312,6.03615019,-1.849967193,-1.393754379,74.77586462
635,24,2008-04-03 04:16:00,1.835262528,3.704370819,-2.014307543,30.26644295,-1.9982,2.766,836.578,1,-7.46174208278,-5.5270212,1.93472088278,-6.494381641,6.26644295,-1.839029413,-1.384245821,74.66855062
643,24,2008-04-03 04:16:00,1.835262528,3.674013994,-2.011064654,30.62707459,-1.9982,2.736,983.5,1,-7.38867968163,-5.4670752,1.92160448163,-6.427877441,6.62707459,-1.826899989,-1.369232309,74.46895968
648,24,2008-04-03 04:16:00,1.835262528,3.656010982,-2.011774807,30.86852046,-1.9982,2.718,1075.125,1,-7.35507078770,-5.4311076,1.92396318770,-6.393089194,6.86852046,-1.817306276,-1.360224202,74.34332154
652,24,2008-04-03 04:16:00,1.835262528,3.642068239,-2.014735091,31.09273176,-1.9982,2.705,1148.672,1,-7.33780268493,-5.405131,1.93267168493,-6.371466842,7.09273176,-1.807715692,-1.353718347,74.27098622
653,24,2008-04-03 04:16:00,1.835262528,3.638382263,-2.008120944,31.14232346,-1.9982,2.701,1167.078,1,-7.30631162461,-5.3971382,1.90917342461,-6.351724912,7.14232346,-1.811834229,-1.351716545,74.23628978
657,24,2008-04-03 04:16:00,1.835262528,3.624710096,-2.011876708,31.35786631,-1.9982,2.688,1240.907,1,-7.29246981539,-5.3711616,1.92130821539,-6.331815708,7.35786631,-1.801656176,-1.34521069,74.15765479
658,24,2008-04-03 04:16:00,1.835262528,3.62157334,-2.010666163,31.41944067,-1.9982,2.685,1259.297,1,-7.28177497156,-5.365167,1.91660797156,-6.323470986,7.41944067,-1.801180826,-1.343709338,74.13904809
661,24,2008-04-03 04:16:00,1.835262528,3.611989178,-2.011428227,31.56932916,-1.9982,2.675,1314.532,1,-7.26525698825,-5.345185,1.92007198825,-6.305220994,7.56932916,-1.795733564,-1.338704834,74.05891513
664,24,2008-04-03 04:16:00,1.835262528,3.60225205,-2.01063277,31.71536967,-1.9982,2.666,1369.86,1,-7.24280601753,-5.3272012,1.91560481753,-6.285003609,7.71536967,-1.791601183,-1.334200781,74.00925763
669,24,2008-04-03 04:16:00,1.835262528,3.586604285,-2.01224,31.96886751,-1.9982,2.65,1462.657,1,-7.21710860645,-5.29523,1.92187860645,-6.256169303,7.96886751,-1.782393892,-1.326193574,73.88604344
675,24,2008-04-03 04:16:00,1.835262528,3.568761014,-2.00938671,32.26268172,-1.9982,2.633,1574.157,1,-7.17102095270,-5.2612606,1.90976035270,-6.216140776,8.26268172,-1.776044898,-1.317685917,73.7791068
678,24,2008-04-03 04:16:00,1.835262528,3.560111284,-2.011312014,32.3938609,-1.9982,2.624,1629.75,1,-7.16049459669,-5.2432768,1.91721779669,-6.201885698,8.3938609,-1.770044259,-1.313181864,73.70556117
685,24,2008-04-03 04:16:00,1.835262528,3.541499512,-2.010377,32.72107634,-1.9982,2.606,1760.219,1,-7.11974916444,-5.2073092,1.91243996444,-6.163529182,8.72107634,-1.761609644,-1.304173756,73.58464942
687,24,2008-04-03 04:16:00,1.835262528,3.53650813,-2.012059392,32.80377092,-1.9982,2.601,1797.532,1,-7.11566439785,-5.1973182,1.91834619785,-6.156491299,8.80377092,-1.757655934,-1.301671504,73.54712344
688,24,2008-04-03 04:16:00,1.835262528,3.534080602,-2.015123369,32.84155417,-1.9982,2.598,1816.235,1,-7.12160840902,-5.1913236,1.93028480902,-6.156466005,8.84155417,-1.753778779,-1.300170153,73.51275459
690,24,2008-04-03 04:16:00,1.835262528,3.529274079,-2.012791881,32.92381148,-1.9982,2.594,1853.86,1,-7.10369421203,-5.1833308,1.92036341203,-6.143512506,8.92381148,-1.753422255,-1.298168352,73.49953395
691,24,2008-04-03 04:16:00,1.835262528,3.526904572,-2.011469332,32.9757397,-1.9984,2.592,1872.625,1,-7.09426038347,-5.1798528,1.91440758347,-6.137056592,8.9757397,-1.753397139,-1.29703763,73.49220675
699,24,2008-04-03 04:16:00,1.835262528,3.509717888,-2.010455404,33.32364698,-1.9982,2.574,2022.703,1,-7.05613129445,-5.1433668,1.91276449445,-6.099749047,9.32364698,-1.745732773,-1.288159343,73.33922788
701,24,2008-04-03 04:16:00,1.835262528,3.50555329,-2.010985158,33.4079829,-1.9982,2.57,2060.36,1,-7.04961563677,-5.135374,1.91424163677,-6.092494818,9.4079829,-1.74320197,-1.286157542,73.31225023
705,24,2008-04-03 04:16:00,1.835262528,3.497941572,-2.009902611,33.60239177,-1.9982,2.562,2135.578,1,-7.03052189869,-5.1193884,1.91113349869,-6.074955149,9.60239177,-1.740353763,-1.282153939,73.24307589
706,24,2008-04-03 04:16:00,1.835262528,3.496432884,-2.012454222,33.65127675,-1.9982,2.561,2154.438,1,-7.03641111935,-5.1173902,1.91902091935,-6.07690066,9.65127675,-1.737397475,-1.281653488,73.24607922
711,24,2008-04-03 04:16:00,1.835262528,3.486960052,-2.012740749,33.88578566,-1.9982,2.552,2248.828,1,-7.01834658680,-5.0994064,1.91894018680,-6.058876493,9.88578566,-1.732443711,-1.277149434,73.18695832
714,24,2008-04-03 04:16:00,1.835262528,3.481246498,-2.012643949,34.04693212,-1.9982,2.546,2305.657,1,-7.00650969918,-5.0874172,1.91909249918,-6.04696345,10.04693212,-1.729688204,-1.274146732,73.13472348
719,24,2008-04-03 04:16:00,1.835262528,3.471077709,-2.011872952,34.30279488,-1.9982,2.536,2400.578,1,-6.98336735703,-5.0674352,1.91593215703,-6.025401279,10.30279488,-1.725296672,-1.269142228,73.06088231
735,24,2008-04-03 04:16:00,1.835262528,3.429868021,-2.00853705,35.33630321,-1.9982,2.495,2706.86,1,-6.88901699679,-4.985509,1.90350799679,-5.937262998,11.33630321,-1.707644886,-1.248623761,72.74332379
757,24,2008-04-03 04:16:00,1.835262528,3.23618072,-2.013644538,37.22933396,-1.9982,2.314,3133.078,1,-6.51651763081,-4.6238348,1.89268283081,-5.570176215,13.22933396,-1.607126113,-1.158042238,71.50404134
776,24,2008-04-03 04:16:00,1.835262528,3.271386302,-0.0029582,36.0555382,-0.0006,0,3509.563,1,-0.00967741496,0,0.00967741496,-0.004838707,12.0555382,-1105.870564,0,0
788,24,2008-04-03 08:33:00,1.834645508,3.930675334,-2.012219555,25.07390666,-1.9982,2.984,90.156,1,-7.90938177143,-5.9626288,1.94675297143,-6.936005286,1.07390666,-1.95340281,-1.49334401,75.91570777
791,24,2008-04-03 08:33:00,1.834645508,3.899964249,-2.009433738,25.63034726,-1.9982,2.953,144.625,1,-7.83671973893,-5.9006846,1.93603513893,-6.868702169,1.63034726,-1.940827495,-1.477830047,75.71864282
796,24,2008-04-03 08:33:00,1.834645508,3.862771199,-2.011034603,26.53179662,-1.9982,2.919,235.656,1,-7.76816654466,-5.8327458,1.93542074466,-6.800456172,2.53179662,-1.920788033,-1.460814733,75.56750969
798,24,2008-04-03 08:33:00,1.834645508,3.850264264,-2.012534002,26.84864804,-1.9982,2.907,271.875,1,-7.74878774799,-5.8087674,1.94002034799,-6.778777574,2.84864804,-1.913142466,-1.454809328,75.5013111
801,24,2008-04-03 08:33:00,1.834645508,3.833439831,-2.012702682,27.33587385,-1.9982,2.89,326.438,1,-7.71557462914,-5.774798,1.94077662914,-6.745186315,3.33587385,-1.904623005,-1.446301672,75.38920988
804,24,2008-04-03 08:33:00,1.834645508,3.817979243,-2.014834036,27.80576304,-1.9982,2.875,381,1,-7.69259452754,-5.744825,1.94776952754,-6.718709764,3.80576304,-1.894934856,-1.438794915,75.30161421
805,24,2008-04-03 08:33:00,1.834645508,3.812711279,-2.013170493,27.9474013,-1.9982,2.871,399.188,1,-7.67563784521,-5.7368322,1.93880564521,-6.706235023,3.9474013,-1.893883947,-1.436793114,75.30074506
810,24,2008-04-03 08:33:00,1.834645508,3.787570557,-2.01370856,28.65676084,-1.9982,2.847,490.078,1,-7.62706325223,-5.6888754,1.93818785223,-6.657969326,4.65676084,-1.88089311,-1.424782304,75.16691655
812,24,2008-04-03 08:33:00,1.834645508,3.777368942,-2.010251407,28.90941757,-1.9982,2.838,526.469,1,-7.59346123041,-5.6708916,1.92256963041,-6.632176415,4.90941757,-1.879053002,-1.42027825,75.13166025
814,24,2008-04-03 08:33:00,1.834645508,3.767863872,-2.012232659,29.13797343,-1.9982,2.829,562.813,1,-7.58181873790,-5.6529078,1.92891093790,-6.617363269,5.13797343,-1.872479236,-1.415774197,75.08233036
822,24,2008-04-03 08:33:00,1.834645508,3.733035245,-2.012727718,29.7891642,-1.9982,2.795,708.906,1,-7.51358350988,-5.584969,1.92861450988,-6.549276255,5.7891642,-1.854714481,-1.398758883,74.87204959
839,24,2008-04-03 08:33:00,1.834645508,3.66697276,-2.01341135,30.58160143,-1.9982,2.73,1020.266,1,-7.38312457512,-5.455086,1.92803857512,-6.419105288,6.58160143,-1.821273512,-1.366229607,74.44833051
842,24,2008-04-03 08:33:00,1.834645508,3.6563299,-2.011772555,30.73218694,-1.9982,2.719,1075.25,1,-7.35570414485,-5.4331058,1.92259834485,-6.394404972,6.73218694,-1.817466836,-1.360724652,74.36418689
845,24,2008-04-03 08:33:00,1.834645508,3.645754895,-2.011514213,30.88364995,-1.9982,2.709,1130.297,1,-7.33348778841,-5.4131238,1.92036398841,-6.373305794,6.88364995,-1.81244302,-1.355720148,74.30559865
848,24,2008-04-03 08:33:00,1.834645508,3.635454844,-2.011308699,31.05481566,-1.9982,2.699,1185.531,1,-7.31202195256,-5.3931418,1.91888015256,-6.352581876,7.05481566,-1.807507145,-1.350715644,74.24105417
851,24,2008-04-03 08:33:00,1.834645508,3.625217928,-2.013497874,31.20676721,-1.9982,2.689,1240.516,1,-7.29936859081,-5.3731598,1.92620879081,-6.336264195,7.20676721,-1.800457788,-1.34571114,74.1748511
855,24,2008-04-03 08:33:00,1.834645508,3.612152746,-2.012144342,31.41877249,-1.9982,2.675,1314.141,1,-7.26817271030,-5.345185,1.92298771030,-6.306678855,7.41877249,-1.795175759,-1.338704834,74.05556155
860,24,2008-04-03 08:33:00,1.834645508,3.596103297,-2.012575313,31.67021177,-1.9984,2.66,1406.578,1,-7.23742871854,-5.315744,1.92168471854,-6.276586359,7.67021177,-1.786816758,-1.331064852,73.96895418
862,24,2008-04-03 08:33:00,1.834645508,3.590065176,-2.014724927,31.757104,-1.9982,2.654,1443.656,1,-7.23299379964,-5.3032228,1.92977099964,-6.2681083,7.757104,-1.781913316,-1.328195376,73.92623448
863,24,2008-04-03 08:33:00,1.834645508,3.58699037,-2.010628741,31.8133129,-1.9984,2.651,1462.094,1,-7.21210593161,-5.2977584,1.91434753161,-6.254932166,7.8133129,-1.784014272,-1.326561249,73.90596925
867,24,2008-04-03 08:33:00,1.834645508,3.575043814,-2.013078535,32.01158924,-1.9982,2.64,1536.047,1,-7.19684396365,-5.275248,1.92159596365,-6.236045982,8.01158924,-1.775908765,-1.32118907,73.84524882
869,24,2008-04-03 08:33:00,1.834645508,3.569164229,-2.012009949,32.09834181,-1.9982,2.634,1573.203,1,-7.18119393836,-5.2632588,1.91793513836,-6.222226369,8.09834181,-1.773929712,-1.318186368,73.7987896
876,24,2008-04-03 08:33:00,1.834645508,3.549677901,-2.011991481,32.43744369,-1.9982,2.614,1703.094,1,-7.14192169711,-5.2232948,1.91862689711,-6.182608249,8.43744369,-1.7642609,-1.30817736,73.64048437
879,24,2008-04-03 08:33:00,1.834645508,3.541916974,-2.012581341,32.56457622,-1.9982,2.607,1759.063,1,-7.12839601324,-5.2093074,1.91908861324,-6.168851707,8.56457622,-1.759887614,-1.304674207,73.60420979
880,24,2008-04-03 08:33:00,1.834645508,3.539289327,-2.014124067,32.61221565,-1.9982,2.604,1777.719,1,-7.12856781359,-5.2033128,1.92525501359,-6.165940307,8.61221565,-1.757235011,-1.303172856,73.57409241
884,24,2008-04-03 08:33:00,1.834645508,3.529696116,-2.014034401,32.77746615,-1.9982,2.594,1852.703,1,-7.10892940270,-5.1833308,1.92559860270,-6.146130101,8.77746615,-1.752550063,-1.298168352,73.4907458
887,24,2008-04-03 08:33:00,1.834645508,3.522802447,-2.01247596,32.90891316,-1.9982,2.588,1908.891,1,-7.08955523642,-5.1713416,1.91821363642,-6.130448418,8.90891316,-1.750481753,-1.295165649,73.46423874
890,24,2008-04-03 08:33:00,1.834645508,3.516370321,-2.013488992,33.04693423,-1.9982,2.581,1965.219,1,-7.08017293313,-5.1573542,1.92281873313,-6.118763567,9.04693423,-1.746406529,-1.291662496,73.39955023
897,24,2008-04-03 08:33:00,1.834645508,3.502578764,-2.013186784,33.37383031,-1.9982,2.568,2096.906,1,-7.05134527760,-5.1313776,1.91996767760,-6.091361439,9.37383031,-1.739818079,-1.285156641,73.31740906
921,24,2008-04-03 08:33:00,1.834645508,3.453309511,-2.014402274,34.66659251,-1.9982,2.518,2551.922,1,-6.95635453178,-5.0314676,1.92488693178,-5.993911066,10.66659251,-1.714309776,-1.260134121,72.91556091
924,24,2008-04-03 08:33:00,1.834645508,3.445248232,-2.014644083,34.85708082,-1.9982,2.511,2609.219,1,-6.94094896507,-5.0174802,1.92346876507,-5.979214583,10.85708082,-1.710102673,-1.256630968,72.88299219
927,24,2008-04-03 08:33:00,1.834645508,3.436714638,-2.015610197,35.06818207,-1.9982,2.502,2666.672,1,-6.92707706853,-4.9994964,1.92758066853,-5.963286734,11.06818207,-1.705049242,-1.252126914,72.80208756
929,24,2008-04-03 08:33:00,1.834645508,3.430246447,-2.013772915,35.2040127,-1.9984,2.496,2705.234,1,-6.90773738674,-4.9880064,1.91973098674,-5.947871893,11.2040127,-1.703392881,-1.248999199,72.76445114
930,24,2008-04-03 08:33:00,1.834645508,3.427021746,-2.011477332,35.26239566,-1.9982,2.492,2724.406,1,-6.89337655835,-4.9795144,1.91386215835,-5.936445479,11.26239566,-1.703733714,-1.24712241,72.71620038
936,24,2008-04-03 08:33:00,1.834645508,3.403024816,-2.014248985,35.7275889,-1.9982,2.47,2840.156,1,-6.85453928156,-4.935554,1.91898528156,-5.895046641,11.7275889,-1.689475751,-1.236112501,72.58248569
937,24,2008-04-03 08:33:00,1.834645508,3.398454488,-2.013924309,35.80221369,-1.9982,2.465,2859.422,1,-6.84423010641,-4.925563,1.91866710641,-5.884896553,11.80221369,-1.687478756,-1.233610249,72.53297076
941,24,2008-04-03 08:33:00,1.834645508,3.375078514,-2.011854065,36.11423427,-1.9982,2.442,2936.938,1,-6.79016542809,-4.8796044,1.91056102809,-5.834884914,12.11423427,-1.67759609,-1.22209989,72.35387236
944,24,2008-04-03 08:33:00,1.834645508,3.3498669,-2.011158507,36.36752183,-1.9982,2.419,2995.063,1,-6.73711331325,-4.8336458,1.90346751325,-5.785379557,12.36752183,-1.66564042,-1.210589531,72.2118243
948,24,2008-04-03 08:33:00,1.834645508,3.297494765,-2.009378737,36.74400513,-1.9982,2.371,3072.672,1,-6.62591586616,-4.7377322,1.88818366616,-5.681824033,12.74400513,-1.641051885,-1.186567911,71.90307094
950,24,2008-04-03 08:33:00,1.834645508,3.257651636,-2.00979006,36.98261109,-1.9984,2.334,3111.766,1,-6.54719587698,-4.6642656,1.88293027698,-5.605730738,12.98261109,-1.620891505,-1.167934347,71.64670323
952,24,2008-04-03 08:33:00,1.834645508,3.204401563,-2.00991521,37.21851663,-1.9982,2.285,3150.875,1,-6.44057544042,-4.565887,1.87468844042,-5.50323122,13.21851663,-1.594296887,-1.143529176,71.30816644
964,24,2008-04-03 08:33:00,1.834645508,3.153385542,-0.00263906,37.83075525,-0.0006,0,3387,1,-0.00832197365,0,0.00832197365,-0.004160987,13.83075525,-1194.889674,0,0
965,24,2008-04-03 08:33:00,1.834645508,3.181726912,-0.000645088,37.52426729,-0.0006,0,3406.906,1,-0.00205249385,0,0.00205249385,-0.001026247,13.52426729,-4932.237016,0,0
976,24,2008-04-03 08:33:00,1.834645508,3.305496731,0.00000924,34.34588499,-0.0006,0,3629.172,1,0.00003054279,0,0.00003054279,1.52714E-05,10.34588499,357737.7415,0,0
980,24,2008-04-03 12:55:00,1.83566166,3.961918271,-2.01164067,24.71949885,-1.9984,3.024,53.906,1,-7.96995592516,-6.0431616,1.92679432516,-7.006558763,0.71949885,-1.969496009,-1.513210568,76.32666282
981,24,2008-04-03 12:55:00,1.83566166,3.945805967,-2.011013043,24.89864675,-1.9982,2.999,71.953,1,-7.93506726478,-5.9926018,1.94246546478,-6.963834532,0.89864675,-1.962098645,-1.500850766,76.004751
986,24,2008-04-03 12:55:00,1.83566166,3.893530084,-2.012908717,25.81205939,-1.9982,2.943,162.563,1,-7.83732064599,-5.8807026,1.95661804599,-6.859011623,1.81205939,-1.934280502,-1.472825543,75.58693362
987,24,2008-04-03 12:55:00,1.83566166,3.885597232,-2.011840224,25.99339102,-1.9982,2.936,180.781,1,-7.81720080560,-5.8667152,1.95048560560,-6.841958003,1.99339102,-1.931364721,-1.46932239,75.56109974
990,24,2008-04-03 12:55:00,1.83566166,3.864838763,-2.013855078,26.51419886,-1.9982,2.917,235.36,1,-7.78322516852,-5.8287494,1.95447576852,-6.805987284,2.51419886,-1.919124571,-1.459813832,75.47533491
1003,24,2008-04-03 12:55:00,1.83566166,3.794775101,-2.014544068,28.53321599,-1.9982,2.85,471.797,1,-7.64474166911,-5.69487,1.94987166911,-6.669805835,4.53321599,-1.883689298,-1.426283655,75.10326499
1009,24,2008-04-03 12:55:00,1.83566166,3.765241997,-2.01134625,29.24977116,-1.9982,2.823,580.922,1,-7.57320537101,-5.6409186,1.93228677101,-6.607061986,5.24977116,-1.872000903,-1.412771494,74.97526061
1010,24,2008-04-03 12:55:00,1.83566166,3.760685954,-2.014321552,29.34938472,-1.9982,2.818,599.125,1,-7.57523076745,-5.6309276,1.94430316745,-6.603079184,5.34938472,-1.866973994,-1.410269242,74.93313812
1018,24,2008-04-03 12:55:00,1.83566166,3.72669888,-2.015350951,29.92279769,-1.9982,2.786,745.328,1,-7.51060613190,-5.5669852,1.94362093190,-6.538795666,5.92279769,-1.849156286,-1.394254829,74.75785111
1021,24,2008-04-03 12:55:00,1.83566166,3.714887621,-2.011726562,30.06016919,-1.9982,2.775,800.047,1,-7.47333810201,-5.545005,1.92833310201,-6.509171551,6.06016919,-1.846616579,-1.388749875,74.69943328
1023,24,2008-04-03 12:55:00,1.83566166,3.706899171,-2.011168354,30.14364305,-1.9982,2.767,836.594,1,-7.45519830418,-5.5290194,1.92617890418,-6.492108852,6.14364305,-1.84315707,-1.384746272,74.64459842
1026,24,2008-04-03 12:55:00,1.83566166,3.695224767,-2.01254951,30.26778626,-1.9982,2.755,891.547,1,-7.43682279417,-5.505041,1.93178179417,-6.470931897,6.26778626,-1.83609136,-1.378740867,74.55568128
1028,24,2008-04-03 12:55:00,1.83566166,3.687449473,-2.015123949,30.35701018,-1.9984,2.749,928.281,1,-7.43066774377,-5.4936016,1.93706614377,-6.462134672,6.35701018,-1.829887176,-1.37560048,74.55017405
1033,24,2008-04-03 12:55:00,1.83566166,3.668683174,-2.01144689,30.59072994,-1.9982,2.73,1019.813,1,-7.37936136074,-5.455086,1.92427536074,-6.41722368,6.59072994,-1.823902581,-1.366229607,74.4136212
1037,24,2008-04-03 12:55:00,1.83566166,3.654504469,-2.010062174,30.81750866,-1.9984,2.715,1093.235,1,-7.34578119785,-5.425656,1.92012519785,-6.385718599,6.81750866,-1.818105189,-1.358586869,74.29187796
